,cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
379,380,169.57897283402417,-166.78179400700932,-32.82179440704381,341.0,341.0,0.0011587610940764555,0.0015478050736085138,142.78282497242233,190.72091913183445,392.0,428.0,0.0015320896316726317,0.0017351174654765698,213.8015977980253,423.0,423.0,0.0016032265054198322,0.001785757277046747,220.04144774554518
380,381,169.57040800699897,-166.76878361885855,-32.82110131928382,366.0,367.0,0.0007370766480521515,0.0009711368133249969,90.82276456129117,119.66371528185779,367.0,366.0,0.0007501649078717348,0.0010139051355220786,124.93363838666922,364.0,382.0,0.0012434372289676842,0.0014833185631397008,182.77487556476999
381,382,169.57069477552278,-166.7692192869723,-32.81968342392293,356.0,381.0,0.0010570704671780933,0.0014833185631397008,130.25248109395696,182.77487556476999,367.0,367.0,0.001218919283222646,0.0015421560925800715,190.02485031007316,381.0,356.0,0.00144660410640691,0.0015948735525607566,196.52070860208119
382,383,169.56938561906452,-166.76723034392566,-32.816027014806224,358.0,358.0,0.0005861955956063468,0.000603485596156803,72.23116443495591,74.36164252486492,329.0,329.0,0.0007833931341794263,0.0011480088313401311,141.45792853243466,357.0,357.0,0.0011079899466335157,0.0011688344252787281,144.0240633029944
383,384,169.57662103997475,-166.7782218426635,-32.824694352380114,406.0,377.0,0.0011018835005026867,0.0014529564822834122,135.77435400320272,179.0336525474774,377.0,416.0,0.0012308277290256039,0.001544728843915918,190.34186535792176,332.0,332.0,0.0013441862770013297,0.001560634003933543,192.30170305920817
384,385,169.58202303421362,-166.78642662113398,-32.82279298170036,409.0,409.0,0.0007228646549503103,0.0010537759568768903,89.07155930082565,129.84653073014928,365.0,365.0,0.0012403532768678022,0.0015209958498087059,187.41748002862107,407.0,407.0,0.0017319586814502242,0.001925557244832741,237.26763391418507
385,386,169.5712308791049,-166.7700337432441,-32.82251373629878,366.0,366.0,0.001019568736016894,0.0010485670720657135,125.63150862264695,129.2046906717475,417.0,417.0,0.0011724717019766437,0.0012017546426012313,148.08050052033073,340.0,340.0,0.0011904062028778302,0.0016302991299865866,200.88585690313863
386,387,169.56767827036444,-166.76463633061476,-32.82969295174835,432.0,425.0,0.0006337432954226724,0.0008745863163166749,78.0900036170969,107.76673946362236,375.0,432.0,0.0006568842197756,0.0009481275670205505,116.82851033354743,425.0,375.0,0.0007386927506996678,0.0009909588285906584,122.10618884327242
387,388,169.59036117256292,-166.79908839125213,-32.82957522678653,359.0,359.0,0.0008593309532804676,0.0012691912349795914,105.88696990506155,156.39005390067632,369.0,369.0,0.001515158396028853,0.002289010654118241,282.0524517588009,349.0,349.0,0.0021361001336977934,0.003231334587271242,398.16583690998715
388,389,169.5711736878088,-166.76994685801375,-32.82934129480189,436.0,436.0,0.0008192616693222554,0.0011938849029906932,100.94962295112748,147.11078928379183,427.0,427.0,0.001043833035751685,0.0014022516886225615,172.7857954908766,400.0,400.0,0.0014184306521980742,0.001550672600998136,191.07425655701127
389,390,169.56450120498997,-166.75980899856972,-32.82888322202645,398.0,398.0,0.000952916218853834,0.0010416747136509869,117.4185691817956,128.3554125848253,419.0,419.0,0.0010883429616135051,0.001089296982157267,134.22344013915156,399.0,399.0,0.0011303346921564493,0.0017097611391698759,210.67718507869955
390,391,169.5712461495676,-166.7700569421634,-32.82733456593002,376.0,376.0,0.0003106868090691247,0.00034657637007095806,38.28290448076633,42.70522495136001,400.0,400.0,0.0008448619087577024,0.0010047100486374899,123.8006175353825,403.0,403.0,0.0016636476910004228,0.0016762857309958192,206.5523371090616
391,392,169.580201738106,-166.78366050426425,-32.82270933512684,423.0,423.0,0.0007595122283177403,0.0009793915827541486,93.5872822402088,120.68086998666746,365.0,341.0,0.0013764515021101327,0.0017228454221207249,212.2894336189819,380.0,365.0,0.0015320896316726317,0.0018271328092424215,225.1397509262749
392,393,169.57229837232978,-166.77165545622987,-32.8217622425618,340.0,340.0,0.00011508176017393819,0.00015707699200745486,14.180402590690994,19.35506531212137,424.0,354.0,0.0008997976655186118,0.0009658625512829328,119.01381942510145,373.0,373.0,0.000935505011096149,0.0011239188058351657,138.48954970711856
393,394,169.5994466040389,-166.81288143106664,-32.83499792215602,395.0,361.0,0.008868470197413332,0.010537833003772902,1092.7750633357584,1298.474355980618,410.0,352.0,0.009884654105866001,0.010555799703226908,1300.688217074667,361.0,362.0,0.009896419125098166,0.011511142439503545,1418.4057823258365
394,395,169.5908569093415,-166.7998410883659,-32.83279181503073,437.0,410.0,0.002512671038524206,0.003051074529859378,309.611938941406,375.9541486176128,443.0,443.0,0.0026223609762215188,0.00315319923572826,388.53797981282423,410.0,388.0,0.002668854943943352,0.003303481932416308,407.0558503965749
395,396,169.58225323622386,-166.78677623288925,-32.82809360912793,397.0,397.0,0.0013116731865903278,0.001985426682762545,161.62469035190884,244.64476067554017,420.0,426.0,0.0019862700613502834,0.0023233123952594126,286.2791206784307,426.0,420.0,0.002117186810479653,0.00274868935251074,338.69417322463784
396,397,169.5835572397443,-166.7887566009726,-32.82795197097233,420.0,420.0,0.0012799640351459512,0.00134389239408461,157.71748096780803,165.59474896703068,396.0,396.0,0.0013116731865903278,0.001985426682762545,244.64476067554017,422.0,422.0,0.0014139257915026736,0.002006593546854887,247.25294683777983
397,398,169.56413343447895,-166.75925016761346,-32.828004134902564,390.0,390.0,0.000952916218853834,0.0010416747136509869,117.4185691817956,128.3554125848253,371.0,371.0,0.0010002001910688365,0.0014898178587722543,183.57572035968997,351.0,351.0,0.0013677746203802378,0.002002536455630242,246.75303106636937
398,399,169.56562251931007,-166.76151280972158,-32.828740706371775,321.0,321.0,0.0010066001695617458,0.0011549659998651763,124.03351869722194,142.3151925369764,390.0,413.0,0.0011303346921564493,0.0015084432333981198,185.8707435692587,413.0,390.0,0.0014025740880794692,0.0017097611391698759,210.67718507869955
399,400,169.57172158898032,-166.77077922553724,-32.828032956228995,376.0,391.0,0.0007393826918544315,0.0010047100486374899,91.10691584172581,123.8006175353825,391.0,376.0,0.0008448619087577024,0.0010163405322105854,125.23372856133172,421.0,389.0,0.0012045161161199486,0.001550672600998136,191.07425655701127
400,401,169.58443671861724,-166.79009220793364,-32.826293366477266,422.0,422.0,0.0010554692337510793,0.0011354626205138786,130.05517672007173,139.9119813707381,405.0,405.0,0.0014818183376583928,0.0017814198431383283,219.5069880801827,397.0,397.0,0.0018773523800824034,0.0021295104661509722,262.3987996487859
401,402,169.57272951807056,-166.7723104292913,-32.826246547051724,404.0,421.0,0.0012004487079352339,0.0014806853811095042,147.91958293188756,182.45041423200686,403.0,404.0,0.0014212471474512847,0.0015211236991136705,187.4332336511986,421.0,403.0,0.0014704169383404416,0.0020598336981806236,253.81321128496222
402,403,169.57142579294862,-166.77032985598956,-32.82568064577009,402.0,391.0,0.0014212471474512847,0.0016762857309958192,175.12642056629312,206.5523371090616,391.0,376.0,0.0016636476910004228,0.001992020298097049,245.45722756716663,376.0,417.0,0.001959396998078435,0.0020180554961243867,248.6652910256852
403,404,169.5735464490828,-166.77355144358873,-32.825366944401885,402.0,402.0,0.0012004487079352339,0.0015211236991136705,147.91958293188756,187.4332336511986,378.0,372.0,0.0016764149422427888,0.0021042110164901607,259.2813952836546,372.0,378.0,0.0017523071411048288,0.0025238408900299754,310.9882907715365
404,405,169.58357158484347,-166.78877838621125,-32.825090316545094,407.0,407.0,0.0010919151975822229,0.0014333070428220625,134.54605728316218,176.6124438188117,401.0,401.0,0.0014818183376583928,0.0017814198431383283,219.5069880801827,409.0,409.0,0.002209806451829945,0.0024268675944255787,299.03921760704867
405,406,169.57770239365888,-166.77986435253663,-32.82490606316988,384.0,363.0,0.0011018835005026867,0.0014871671768284568,135.77435400320272,183.2491026832996,416.0,416.0,0.0013859975344911201,0.0015891967469321038,195.82121122628743,363.0,384.0,0.0014701123610075064,0.00165609786602473,204.06478345760655
406,407,169.582759232541,-166.78754468991815,-32.8243606847644,405.0,409.0,0.0010919151975822229,0.0013021710689338647,134.54605728316218,160.45383709393727,409.0,405.0,0.0013000251101417907,0.0014333070428220625,176.6124438188117,385.0,385.0,0.0017319586814502242,0.001925557244832741,237.26763391418507
407,408,169.5691259807399,-166.7668358779344,-32.82375647028838,379.0,364.0,0.001509667844594924,0.001870129191111221,186.02164045996935,230.43777559952574,364.0,379.0,0.0018065321367660594,0.001990481222575644,245.26758230558897,417.0,381.0,0.0023373085862127673,0.003292950282745728,405.7581379524203
408,409,169.58269385344835,-166.78744539927646,-32.82306230467319,385.0,385.0,0.0007228646549503103,0.0010537759568768903,89.07155930082565,129.84653073014928,407.0,407.0,0.0013000251101417907,0.0013021710689338647,160.45383709393727,365.0,405.0,0.0019021001635287904,0.0024268675944255787,299.03921760704867
409,410,169.58956277860588,-166.79787613456597,-32.83512591279023,443.0,443.0,0.0003151439054544339,0.0004165307512828476,38.832108985751915,51.325020886597294,437.0,437.0,0.0013536289879064174,0.001673977619375161,206.26793103154142,395.0,395.0,0.002668854943943352,0.003051074529859378,375.9541486176128
410,411,169.56526711304812,-166.7609727841873,-32.830784870320706,419.0,419.0,0.001090791986232691,0.0013710615060705017,134.4076549063935,168.94253358041516,413.0,413.0,0.0011122225619197128,0.0014703643825405204,181.17865826803023,430.0,430.0,0.0013061415402590877,0.0019843297815598103,244.50960024148455
411,412,169.5681262178717,-166.76531691989192,-32.830515982121995,425.0,387.0,0.0008821743324760394,0.0010679797564175707,108.70173666771296,131.59672637800776,387.0,414.0,0.0009370357331558648,0.0011721546584764538,144.43318324839294,414.0,425.0,0.0010185972235629377,0.001319029543325895,162.53114242522972
412,413,169.56610779309065,-166.76225015465982,-32.830056656002434,430.0,430.0,0.0008884411082932814,0.0010355987165491566,109.47393031421075,127.60672673822721,432.0,432.0,0.0009783192833981635,0.0014656215145600628,180.59424091730727,375.0,411.0,0.001033643313497502,0.0014703643825405204,181.17865826803023
413,414,169.56863328814418,-166.76608732660318,-32.82963256826506,387.0,412.0,0.000956924827080513,0.0011721546584764538,117.91251086635752,144.43318324839294,412.0,387.0,0.0010185972235629377,0.0014522518801733954,178.94683130342284,431.0,370.0,0.0013647619663049117,0.0016378185802084382,201.81240539566565
414,415,169.57601725686692,-166.77730471055014,-32.82688065870249,441.0,441.0,0.0008120086397632379,0.0008859948961976152,100.0559028777327,109.17250746243707,446.0,377.0,0.00092324002770234,0.001162353141690024,143.22543795651592,377.0,446.0,0.0011594741502132671,0.0014023847840457738,172.80219554142568
415,416,169.57702231931506,-166.77883136742156,-32.826113741956846,433.0,433.0,0.0006700216044738493,0.0007413632957559287,82.5602257172599,91.35096633811617,377.0,384.0,0.0011451518787515842,0.001544728843915918,190.34186535792176,415.0,406.0,0.001264243575986196,0.0015891967469321038,195.82121122628743
416,417,169.5714614322677,-166.77038399899348,-32.823663316714,386.0,386.0,0.0011724717019766437,0.0012017546426012313,144.47224942590586,148.08050052033073,340.0,403.0,0.001978920686704855,0.0020180554961243867,248.6652910256852,403.0,340.0,0.0020176438440987635,0.0021538423821861495,265.3969842843024
417,418,169.58103056561131,-166.7849193149892,-32.83112127893143,438.0,438.0,0.0004558327893025248,0.0005159473807026029,56.16782760862967,63.575162240456464,456.0,456.0,0.0011399562909040618,0.0012397239622251627,152.75908935619998,451.0,447.0,0.0014848316491549267,0.002051352583115924,252.76816621566851
418,419,169.56454104518807,-166.7598695357866,-32.82997083554269,390.0,390.0,0.0010883429616135051,0.001089296982157267,134.10588549478496,134.22344013915156,411.0,411.0,0.001090791986232691,0.0013710615060705017,168.94253358041516,413.0,399.0,0.0015690966004583593,0.002052697494151799,252.9338864819257
419,420,169.5839155817177,-166.78930079561195,-32.82918075043235,426.0,397.0,0.0011901949413350658,0.00134389239408461,146.6561113075259,165.59474896703068,397.0,426.0,0.0012799640351459512,0.0015186723660235582,187.1311797892388,396.0,422.0,0.0019862700613502834,0.0023274074394200183,286.78371301987806
420,421,169.5728817409242,-166.77254167596143,-32.82770906343638,400.0,448.0,0.0012045161161199486,0.0014765077046546005,148.42076996163712,181.93563991907797,476.0,402.0,0.0014129678607443562,0.0014806853811095042,182.45041423200686,402.0,400.0,0.0014704169383404416,0.0017919648542461099,220.80634692389208
421,422,169.58480302306714,-166.7906484803572,-32.82728323331345,401.0,401.0,0.0010554692337510793,0.0011354626205138786,130.05517672007173,139.9119813707381,397.0,397.0,0.0014139257915026736,0.002006593546854887,247.25294683777983,344.0,420.0,0.0018578754596130782,0.0023274074394200183,286.78371301987806
422,423,169.57966082761328,-166.78283896107698,-32.823242509267075,392.0,392.0,0.0007595122283177403,0.0009793915827541486,93.5872822402088,120.68086998666746,428.0,428.0,0.001002693998865359,0.0014998532068757821,184.81227840355953,380.0,380.0,0.0016032265054198322,0.001785757277046747,220.04144774554518
423,424,169.57300794269224,-166.7727333923756,-32.82231554694421,393.0,393.0,0.0008997976655186118,0.0012116484943667611,110.8732880686977,149.29962335087987,340.0,340.0,0.0009387616735469682,0.0013132635414276758,161.82065426331897,354.0,354.0,0.0016091389556525356,0.0017417749604119728,214.62193594967343
424,425,169.56726894373466,-166.76401441218394,-32.830307865311454,432.0,432.0,0.000511861951292508,0.0005640592125550413,63.07175463091494,69.50351390984386,387.0,375.0,0.0007386927506996678,0.0008054877013463428,99.25239125364116,375.0,387.0,0.0007575487651609993,0.0008745863163166749,107.76673946362236
425,426,169.58309026193893,-166.78804741837658,-32.83003831166117,420.0,420.0,0.0011901949413350658,0.0015186723660235582,146.6561113075259,187.1311797892388,396.0,397.0,0.002117186810479653,0.002203578322728566,271.52545902306343,397.0,396.0,0.0021379629885972854,0.0023233123952594126,286.2791206784307
426,427,169.57035499556514,-166.76870308175512,-32.82998885207095,431.0,431.0,0.0005331940964005047,0.0007695352373461512,65.7003067602639,94.82231986022934,389.0,389.0,0.001043833035751685,0.0014022516886225615,172.7857954908766,436.0,436.0,0.0016142602936684122,0.002421365951862994,298.36130386702933
427,428,169.57868512548168,-166.78135701673375,-32.82347359497792,363.0,363.0,0.000786677952062492,0.0011945486599678429,96.93464935369262,147.19257758060044,423.0,423.0,0.001002693998865359,0.0014998532068757821,184.81227840355953,392.0,380.0,0.0016982953136153685,0.0017351174654765698,213.8015977980253
428,429,169.57004403829663,-166.76823066044275,-32.835075406231674,467.0,431.0,0.004207768877720154,0.004872544519627414,518.4823086166559,600.396125545438,474.0,442.0,0.004449843395191455,0.005021197537985592,618.7131867674275,442.0,427.0,0.004521133976322495,0.0051084454706283085,629.4638983329203
429,430,169.5665729385384,-166.76295690595015,-32.830813602047634,425.0,413.0,0.0008603446283577607,0.0010355987165491566,106.01187519561707,127.60672673822721,413.0,425.0,0.0008884411082932814,0.0011722154583655492,144.4406750255741,432.0,432.0,0.001089609914920206,0.001224723830227119,150.9107694284871
430,431,169.5698698503418,-166.76796602380298,-32.83021005346495,427.0,427.0,0.0005331940964005047,0.0007695352373461512,65.7003067602639,94.82231986022934,414.0,414.0,0.0013647619663049117,0.0019654496494767217,242.183185755827,389.0,389.0,0.0015667589970935064,0.0021629715174260717,266.5218785578285
431,432,169.56706177559178,-166.7636996443687,-32.82983980119431,375.0,375.0,0.00025274707750428516,0.0002554052588806499,31.143556608921244,31.47109836722384,425.0,425.0,0.000511861951292508,0.0005640592125550413,69.50351390984386,387.0,387.0,0.0006337432954226724,0.0009481275670205505,116.82851033354743
432,433,169.57729986062307,-166.7792529356408,-32.826723577814114,416.0,416.0,0.0006700216044738493,0.0007413632957559287,82.5602257172599,91.35096633811617,462.0,462.0,0.0010931590778438423,0.001245515845592464,153.4727666390511,415.0,441.0,0.0012921868289028577,0.001733859658012437,213.6466104551482
433,434,169.57941838855092,-166.7824707366703,-32.83282773781021,457.0,457.0,0.0009290682305398517,0.0011609226715438871,114.48001423825603,143.04917507579944,444.0,444.0,0.0012409314878268078,0.0013748862804162086,169.4138232092729,455.0,435.0,0.0013580243959516053,0.0015663011544351745,193.00001072789266
434,435,169.57877353579235,-166.78149130040313,-32.831605443285575,457.0,457.0,0.0005218285257656878,0.0005234433439296858,64.29983837125904,64.49881665975273,451.0,451.0,0.0009930633909219539,0.0013332394751993327,164.28209370062802,455.0,455.0,0.0013159848250817938,0.0015452455470780892,190.40553364773933
435,436,169.57193303848283,-166.77110045453114,-32.829648827298826,389.0,389.0,0.0008192616693222554,0.0011938849029906932,100.94962295112748,147.11078928379183,448.0,448.0,0.0011127660420313873,0.0016041703697797444,197.66626469001432,475.0,400.0,0.0014206792965092531,0.0016474912384701155,203.00427270865637
436,437,169.58870086592174,-166.79656740116747,-32.8340821609223,443.0,443.0,0.0010442197524946671,0.0012641211322324832,128.669012892622,155.76531460209853,410.0,410.0,0.0013536289879064174,0.001673977619375161,206.26793103154142,395.0,395.0,0.002512671038524206,0.003518809513607045,433.5885675321948
437,438,169.580819123406,-166.78459818265816,-32.8315251052872,418.0,418.0,0.0004558327893025248,0.0005159473807026029,56.16782760862967,63.575162240456464,456.0,456.0,0.0009130418668630838,0.0011683386740175593,143.96297671153465,451.0,447.0,0.0013763640333616094,0.0017868804413467246,220.17984432485628
438,439,169.57446632535115,-166.7749488083032,-32.829595413820115,449.0,449.0,0.0010391926033941142,0.0012111913926738627,128.0495663528617,149.24329916866031,476.0,476.0,0.0010871194392681948,0.0012415356311187716,152.9823236396657,475.0,475.0,0.001209095433444552,0.0017859640670275215,220.0669284574727
439,440,169.57807762842077,-166.78043429895015,-32.82818524540149,462.0,462.0,0.0005626850001282641,0.0006340731854467816,69.33418311904455,78.13065274642418,450.0,450.0,0.000908174003678781,0.0012538960533070786,154.50537788002651,433.0,433.0,0.0016557158219729742,0.0018793859115819307,231.57839095634478
440,441,169.57632725267362,-166.77777558879896,-32.827631165618435,453.0,453.0,0.0007398888210081558,0.0007726358974609659,91.16928119964048,95.20438395673357,415.0,415.0,0.0008120086397632379,0.0008859948961976152,109.17250746243707,433.0,452.0,0.0013302938945528,0.0016872631171396123,207.9049733102909
441,442,169.5719540443682,-166.7711323660579,-32.839173275097124,458.0,458.0,0.003144960575980334,0.004667194644101092,387.52281014686906,575.0928637382644,472.0,429.0,0.0043804648349800735,0.005021197537985592,618.7131867674275,464.0,474.0,0.004465986397313464,0.0064232991533189985,791.4804901909678
442,443,169.58932440457878,-166.79751418931815,-32.83491977326383,410.0,410.0,0.0003151439054544339,0.0004165307512828476,38.832108985751915,51.325020886597294,437.0,437.0,0.0010442197524946671,0.0012641211322324832,155.76531460209853,395.0,395.0,0.0026223609762215188,0.00315319923572826,388.53797981282423
443,444,169.57993620109474,-166.78325720418846,-32.833955470547586,465.0,465.0,0.0009303090319739839,0.0013024340300578279,114.63290609396374,160.48623922784503,454.0,434.0,0.0010442342130992945,0.0013748862804162086,169.4138232092729,434.0,460.0,0.0012409314878268078,0.001376846350720872,169.65534355084725
444,445,169.57470099489632,-166.77530528385293,-32.83159072201466,461.0,461.0,0.0012412627110902864,0.001241457136929789,152.94869436711087,152.97265156653162,467.0,439.0,0.0017047126845401016,0.0020269014797878867,249.75529529282113,439.0,467.0,0.002009060622939097,0.002067342049507303,254.73839216891582
445,446,169.57509404718257,-166.77590234574203,-32.82688814385338,415.0,415.0,0.00092324002770234,0.0014023847840457738,113.76186166141666,172.80219554142568,441.0,377.0,0.001439748980375675,0.0017408135239767384,214.50346751734867,377.0,378.0,0.0014429300808621514,0.0018247732835618303,224.84900959573488
446,447,169.58136318342451,-166.7854244813173,-32.83310945759573,456.0,456.0,0.0009356169140070573,0.000941720494115404,115.28694461422197,116.0390292456186,454.0,454.0,0.001004918915464208,0.0010974990832884571,135.23410504342522,465.0,465.0,0.0014671856686242328,0.00163419078917011,201.36538809804483
447,448,169.57294342237188,-166.77263537795406,-32.829182594887854,475.0,475.0,0.0008718215965054602,0.0009707876002256526,107.42607001336171,119.62068515848149,436.0,421.0,0.0011127660420313873,0.0014765077046546005,181.93563991907797,476.0,436.0,0.0011349072340048928,0.0016041703697797444,197.66626469001432
448,449,169.57501041419408,-166.7757753045172,-32.8287100389854,439.0,439.0,0.0010391926033941142,0.0012111913926738627,128.0495663528617,149.24329916866031,476.0,476.0,0.0010705850037626705,0.0016244805564485504,200.16889085093203,453.0,453.0,0.001180072520332444,0.0017432675876268902,214.80585783958335
449,450,169.5773214161741,-166.77928567705695,-32.82868815996575,440.0,452.0,0.000908174003678781,0.0012492618686393518,111.90542250222946,153.9343525136379,452.0,440.0,0.0009315410162777986,0.0012538960533070786,154.50537788002651,462.0,462.0,0.0011220050309068495,0.0012595212815148518,155.19851987342471
450,451,169.57955168549321,-166.78267319276574,-32.830988468455104,435.0,435.0,0.0009930633909219539,0.0013332394751993327,122.36551352765218,164.28209370062802,457.0,457.0,0.0013582827203984353,0.0016015232858440035,197.34009036105533,438.0,434.0,0.0013763640333616094,0.0018503784021732604,228.00407856360337
451,452,169.57659336871643,-166.77817981103792,-32.82926929296635,450.0,453.0,0.0009315410162777986,0.0011593864232931396,114.78471150072063,142.8598781912026,453.0,450.0,0.0010327808610243233,0.0012492618686393518,153.9343525136379,441.0,441.0,0.0016596020475504389,0.0016872631171396123,207.9049733102909
452,453,169.5761326047392,-166.77747992246512,-32.82834499168204,441.0,441.0,0.0007398888210081558,0.0007726358974609659,91.16928119964048,95.20438395673357,452.0,452.0,0.0010327808610243233,0.0011593864232931396,142.8598781912026,449.0,415.0,0.001180072520332444,0.00147477804775254,181.7225111732375
453,454,169.58097722392083,-166.78483830135377,-32.834037303104516,465.0,465.0,0.0004661284306060631,0.0005429907289323221,57.43645904416607,66.90745021309485,447.0,447.0,0.001004918915464208,0.0010974990832884571,135.23410504342522,444.0,444.0,0.0010442342130992945,0.001583213445350047,195.08394734427134
454,455,169.57806509642165,-166.78041526411988,-32.83271446525014,468.0,468.0,0.0006387389350699162,0.0009646379596546854,78.70556755432608,118.8629249456332,457.0,466.0,0.0009488674260804982,0.001111902770762937,137.00893093129756,466.0,457.0,0.0009703032642932502,0.0012745803227628368,157.05409861330057
455,456,169.58145683004346,-166.78556670708326,-32.832178539059804,438.0,447.0,0.0009130418668630838,0.000941720494115404,112.50524179249307,116.0390292456186,447.0,438.0,0.0009356169140070573,0.0011683386740175593,143.96297671153465,418.0,418.0,0.0011399562909040618,0.0012397239622251627,152.75908935619998
456,457,169.57880947315888,-166.7815458844513,-32.832126032870555,435.0,435.0,0.0005218285257656878,0.0005234433439296858,64.29983837125904,64.49881665975273,434.0,434.0,0.0009290682305398517,0.0011609226715438871,143.04917507579944,455.0,455.0,0.0009488674260804982,0.0012745803227628368,157.05409861330057
457,458,169.5749696622506,-166.77571340087923,-32.838280624094864,472.0,472.0,0.0012359999620873631,0.001843509151437814,152.30021714984886,227.1576478105648,464.0,464.0,0.0014049492892534395,0.0018632669449220724,229.59220794839248,471.0,471.0,0.002894219943104004,0.0035628561867768254,439.0160093560255
458,459,169.58030015431814,-166.7838099789233,-32.83608052760401,473.0,473.0,0.0006111581731071032,0.0006453405869519938,75.30705933026368,79.51902471130703,460.0,460.0,0.0008441450969950649,0.0008449643137892059,104.1167090787282,479.0,478.0,0.0011675656053165586,0.0014121007938237401,173.99940463883965
459,460,169.58026761326286,-166.78376055557786,-32.83523700995482,459.0,459.0,0.0008441450969950649,0.0008449643137892059,104.01576498530787,104.1167090787282,465.0,465.0,0.0009278189552572671,0.0010698496035416996,131.82712939724485,444.0,444.0,0.0013236983332559715,0.001376846350720872,169.65534355084725
460,461,169.57472020895165,-166.77533447091878,-32.832831836005404,467.0,474.0,0.001049202616031006,0.001185831460633763,129.28300255434567,146.1184421499838,474.0,445.0,0.0010951413443576752,0.001241457136929789,152.97265156653162,445.0,467.0,0.0012412627110902864,0.0015876265778317934,195.62773460632428
461,462,169.57782196577463,-166.78004597204693,-32.827683995941904,440.0,440.0,0.0005626850001282641,0.0006340731854467816,69.33418311904455,78.13065274642418,433.0,433.0,0.0010931590778438423,0.001245515845592464,153.4727666390511,450.0,450.0,0.0011220050309068495,0.0012595212815148518,155.19851987342471
462,463,169.57973685152555,-166.78295442815204,-32.838342776326826,477.0,477.0,0.0006312471488592014,0.000648698315904534,77.78242782800669,79.93276489276995,480.0,478.0,0.0012490256747417926,0.001332979660004155,164.25007920883343,478.0,473.0,0.0013248758026854675,0.0017760428136630098,218.84442919520578
463,464,169.57604003415375,-166.77733930899893,-32.83737057657176,472.0,472.0,0.0006121113086831367,0.0006287991928956324,75.42450492869074,77.48079009640418,458.0,458.0,0.0014049492892534395,0.0018632669449220724,229.59220794839248,481.0,481.0,0.002163148850938183,0.003217923348614755,396.5133008078161
464,465,169.58073358646072,-166.7844682710444,-32.83443469019773,454.0,454.0,0.0004661284306060631,0.0005429907289323221,57.43645904416607,66.90745021309485,460.0,460.0,0.0009278189552572671,0.0010698496035416996,131.82712939724485,444.0,444.0,0.0009303090319739839,0.0013024340300578279,160.48623922784503
465,466,169.57759015408755,-166.7796938699366,-32.833560584747595,468.0,468.0,0.0007716847347081663,0.0007923719007335082,95.08718145006716,97.6362590993526,455.0,455.0,0.0009703032642932502,0.001111902770762937,137.00893093129756,469.0,469.0,0.0016064401015645012,0.0017324045332846266,213.46730963085744
466,467,169.57367820372528,-166.77375159160786,-32.832954519491295,461.0,474.0,0.001049202616031006,0.001328009881760128,129.28300255434567,163.63770192002374,474.0,461.0,0.001104932852094827,0.0015876265778317934,195.62773460632428,445.0,445.0,0.0017047126845401016,0.002067342049507303,254.73839216891582
467,468,169.5774328218202,-166.77945489432773,-32.83280510881321,455.0,466.0,0.0006387389350699162,0.0007923719007335082,78.70556755432608,97.6362590993526,466.0,455.0,0.0007716847347081663,0.0009646379596546854,118.8629249456332,469.0,469.0,0.0008524986292343954,0.0009728195737756047,119.87106543549852
468,469,169.5770229249474,-166.77883228734368,-32.8320576207086,468.0,468.0,0.0008524986292343954,0.0009728195737756047,105.04508926770488,119.87106543549852,455.0,455.0,0.0012318953419290868,0.0017138436993364022,211.18023913934792,466.0,466.0,0.0016064401015645012,0.0017324045332846266,213.46730963085744
469,470,169.576430873907,-166.77793298670022,-32.841586713091175,471.0,471.0,0.001112058211761403,0.0011842275737557575,137.028084409086,145.92081081721943,480.0,472.0,0.0036126469789138976,0.0036394296477231464,448.45140991246643,458.0,458.0,0.0036146042599850088,0.003982057968976958,490.6701553244953
470,471,169.5767869232605,-166.77847381257075,-32.84053319407179,470.0,470.0,0.001112058211761403,0.0011842275737557575,137.028084409086,145.92081081721943,480.0,472.0,0.002567773247601772,0.0027316357596725523,336.5928253507634,472.0,480.0,0.0026377352713360066,0.0032463762205023373,400.019270629771
471,472,169.57616589200435,-166.77753048527708,-32.83796960917159,464.0,464.0,0.0006121113086831367,0.0006287991928956324,75.42450492869074,77.48079009640418,458.0,458.0,0.0012359999620873631,0.001843509151437814,227.1576478105648,481.0,471.0,0.001957978216550539,0.0027316357596725523,336.5928253507634
472,473,169.58011886006224,-166.7835346286594,-32.8366641770753,459.0,459.0,0.0006111581731071032,0.0006453405869519938,75.30705933026368,79.51902471130703,478.0,478.0,0.0006245538571127763,0.000854686040091753,105.31462256769696,479.0,460.0,0.0009981801802693912,0.001444939086007137,178.04574702052983
473,474,169.57432245548668,-166.77473026109777,-32.833852192190875,461.0,461.0,0.0010951413443576752,0.001185831460633763,134.94358387663303,146.1184421499838,467.0,467.0,0.001104932852094827,0.001328009881760128,163.63770192002374,445.0,445.0,0.002292932498474353,0.0023334306346791713,287.5258926105276
